Páratartalom [%]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
51	1	0	0	0	552	1725	813	30	1725	813	552	30	1	0	0	0	3121	34,8	1
51	1	2	0	0	0	26	2418	1268	2418	1268	26	2	1	0	0	0	3715	16,5	1
51	0	0	1208	2525	0	0	1	1	2525	1208	1	1	0	0	0	0	3735	2,7	1
51	0	0	0	60	846	2632	572	0	2632	846	572	60	0	0	0	0	4110	1,9	0
51	0	0	12	1576	2980	1518	199	18	2980	1576	1518	199	18	12	0	0	6303	32,4	0
51	1	6	2	2	22	1444	10	10	1444	22	10	10	6	2	2	1	1497	5,6	0
52	1	0	0	0	0	2277	4716	0	4716	2277	1	0	0	0	0	0	6994	10,9	1
52	0	133	2545	1082	57	38	3	1	2545	1082	133	57	38	3	1	0	3859	17,5	0
52	6	9	4	1	0	1903	27	0	1903	27	9	6	4	1	0	0	1950	33	0
52	9	14	14	19	17	18	830	634	830	634	19	18	17	14	14	9	1555	34,2	0
52	1	0	0	246	1965	254	28	28	1965	254	246	28	28	1	0	0	2522	91,8	0
68	809	878	1353	1177	1638	1656	1890	922	1890	1656	1638	1353	1177	922	878	809	10323	81,4	0
53	30	113	316	436	639	2121	1190	353	2121	1190	639	436	353	316	113	30	5198	38,7	0
69	17	20	21	23	58	399	1165	1438	1438	1165	399	58	23	21	20	17	3141	5,4	0
69	15	15	19	18	60	421	1137	1947	1947	1137	421	60	19	18	15	15	3632	1,9	0
53	6	12	99	294	2166	422	116	10	2166	422	294	116	99	12	10	6	3125	50,9	0
69	35	31	36	45	155	1089	2168	2510	2510	2168	1089	155	45	36	35	31	6069	4,3	0
70	30	37	11	12	58	342	1109	2004	2004	1109	342	58	37	30	12	11	3603	2,2	0
71	3	3	1	0	0	11	1374	8	1374	11	8	3	3	1	0	0	1400	1,8	1
71	60	50	55	47	72	262	1846	1386	1846	1386	262	72	60	55	50	47	3778	1,6	0
71	72	73	79	79	100	407	1665	1848	1848	1665	407	100	79	79	73	72	4323	1,2	0
71	0	6	5	0	9	51	625	187	625	187	51	9	6	5	0	0	883	1,1	0
71	60	60	64	61	91	343	1502	1449	1502	1449	343	91	64	61	60	60	3630	1,1	0
71	36	30	19	26	65	674	2447	2684	2684	2447	674	65	36	30	26	19	5981	5,9	0
71	144	134	159	146	178	749	1985	2146	2146	1985	749	178	159	146	144	134	5641	1,8	0
71	114	104	114	113	139	723	1640	2100	2100	1640	723	139	114	114	113	104	5047	10,6	0
69	44	45	48	52	74	503	1209	1703	1703	1209	503	74	52	48	45	44	3678	1	0
69	21	19	29	28	74	825	2103	2453	2453	2103	825	74	29	28	21	19	5552	1206,6	0
54	0	0	0	0	306	2938	0	1	2938	306	1	0	0	0	0	0	3245	27,3	0
54	1	2	4	2	0	0	0	1010	1010	4	2	2	1	0	0	0	1019	95,3	0
55	2	2	1	2	0	2018	323	0	2018	323	2	2	2	1	0	0	2348	944,1	0
52	4	2	0	0	62	2180	1488	3	2180	1488	62	4	3	2	0	0	3739	44,8	0
52	1	0	0	0	1616	1543	127	5	1616	1543	127	5	1	0	0	0	3292	137,2	0
66	42	15	0	2381	3	3	1	2	2381	42	15	3	3	2	1	0	2447	55,4	0
66	1752	2047	2047	2047	1861	2047	1526	1299	2047	2047	2047	2047	1861	1752	1526	1299	14626	120,7	0
53	2893	433	264	342	202	155	37	12	2893	433	342	264	202	155	37	12	4338	99,3	0
53	30	8	12	5	696	1418	1266	258	1418	1266	696	258	30	12	8	5	3693	99,5	0
65	2	3	8	6	159	1448	1600	0	1600	1448	159	8	6	3	2	0	3226	105,8	1
54	36	329	1001	2011	1120	941	203	37	2011	1120	1001	941	329	203	37	36	5678	25,4	0
67	8	9	11	12	10	15	2525	11	2525	15	12	11	11	10	9	8	2601	786,5	1
55	1	5	5	0	0	0	815	171	815	171	5	5	1	0	0	0	997	24,8	0
55	3	5	73	252	1751	860	232	23	1751	860	252	232	73	23	5	3	3199	1,3	0
55	296	578	657	1873	1001	683	441	241	1873	1001	683	657	578	441	296	241	5770	40,8	0
56	0	0	0	2669	2554	0	74	38	2669	2554	74	38	0	0	0	0	5335	8,7	0
56	1	2	0	0	0	3587	0	0	3587	2	1	0	0	0	0	0	3590	66,3	0
57	1	0	0	0	0	0	1936	316	1936	316	1	0	0	0	0	0	2253	38,2	0
57	33	933	2984	490	30	15	5	3	2984	933	490	33	30	15	5	3	4493	97,1	0
56	3	4	3	6	5	4	1261	1550	1550	1261	6	5	4	4	3	3	2836	693	0
67	0	1	194	4392	1874	3	1	1	4392	1874	194	3	1	1	1	0	6466	76,3	1
66	4	8	2	163	4261	2	5	8	4261	163	8	8	5	4	2	2	4453	53,2	1
66	2	2	2	1324	3178	275	1	0	3178	1324	275	2	2	2	1	0	4784	9,9	1
66	4	5	3	4	1466	2744	208	2	2744	1466	208	5	4	4	3	2	4436	22,7	1
66	38	2186	0	0	0	0	0	8	2186	38	8	0	0	0	0	0	2232	9,6	1
66	1	2	2	2	0	1010	2042	0	2042	1010	2	2	2	1	0	0	3059	16,2	1
52	0	0	0	2667	1168	0	3	1	2667	1168	3	1	0	0	0	0	3839	10,4	0
66	1573	1350	521	25	0	1	0	0	1573	1350	521	25	1	0	0	0	3470	2,8	1
66	0	0	0	0	798	2849	15	0	2849	798	15	0	0	0	0	0	3662	3,8	1
66	0	0	0	257	2971	2705	109	0	2971	2705	257	109	0	0	0	0	6042	4,1	1
52	5	9	3	1	0	0	2956	1215	2956	1215	9	5	3	1	0	0	4189	84,3	0
66	8	10	15	13	90	172	2346	2100	2346	2100	172	90	15	13	10	8	4754	1,2	1
66	1559	1815	179	24	18	19	24	26	1815	1559	179	26	24	24	19	18	3664	15,3	1
66	3	6	4	6	0	19	1796	0	1796	19	6	6	4	3	0	0	1834	6,9	1
66	0	0	0	0	1004	2905	594	0	2905	1004	594	0	0	0	0	0	4503	10,3	1
66	3	3	0	58	2962	190	1	4	2962	190	58	4	3	3	1	0	3221	24,2	1
66	0	0	1	3	2617	3299	99	0	3299	2617	99	3	1	0	0	0	6019	20,3	1
66	0	0	0	27	2866	2603	0	0	2866	2603	27	0	0	0	0	0	5496	54,8	1
53	4	7	7	12	12	101	1980	0	1980	101	12	12	7	7	4	0	2123	23,4	0
53	1	0	26	3033	1296	60	24	2	3033	1296	60	26	24	2	1	0	4442	210,7	0
67	6	4	0	0	2786	0	0	4	2786	6	4	4	0	0	0	0	2800	10,9	1
67	0	2	2204	3150	280	1	2	1	3150	2204	280	2	2	1	1	0	5640	3	1
67	0	0	1790	2918	0	0	0	0	2918	1790	0	0	0	0	0	0	4708	2,9	1
67	0	3174	4201	78	0	0	0	0	4201	3174	78	0	0	0	0	0	7453	87,9	1
67	56	2336	3023	2287	9	0	1	1	3023	2336	2287	56	9	1	1	0	7713	31,3	0
65	0	0	0	131	2422	2105	3	9	2422	2105	131	9	3	0	0	0	4670	13,7	1
65	5	2	1	0	0	922	2361	0	2361	922	5	2	1	0	0	0	3291	22,8	1
67	0	0	0	44	2478	0	0	0	2478	44	0	0	0	0	0	0	2522	5,7	1
67	0	2592	3162	719	0	0	0	0	3162	2592	719	0	0	0	0	0	6473	8,5	0
55	9	54	303	550	1681	804	498	129	1681	804	550	498	303	129	54	9	4028	73	0
66	0	0	0	242	3155	814	0	0	3155	814	242	0	0	0	0	0	4211	10	1
66	15	34	87	44	2748	1753	75	38	2748	1753	87	75	44	38	34	15	4794	20,3	0
66	1	0	0	0	2486	0	0	0	2486	1	0	0	0	0	0	0	2487	136,2	1
55	0	0	0	0	3020	2426	0	5	3020	2426	5	0	0	0	0	0	5451	4,3	0
56	143	176	204	808	1551	467	171	87	1551	808	467	204	176	171	143	87	3607	15,7	0
56	0	0	0	1946	0	27	4	2	1946	27	4	2	0	0	0	0	1979	20,7	0
56	50	115	282	311	416	798	2518	580	2518	798	580	416	311	282	115	50	5070	5,1	0
56	7	20	170	260	457	976	1053	403	1053	976	457	403	260	170	20	7	3346	62,5	0
69	0	0	4745	4150	0	0	0	0	4745	4150	0	0	0	0	0	0	8895	648,8	1
57	0	0	0	170	2359	19	37	16	2359	170	37	19	16	0	0	0	2601	3,7	0
57	36	97	284	376	643	797	3162	982	3162	982	797	643	376	284	97	36	6377	31,4	0
58	5	51	455	898	1977	1020	411	69	1977	1020	898	455	411	69	51	5	4886	163,7	0
57	5	5	14	1404	653	7	0	0	1404	653	14	7	5	5	0	0	2088	441,2	0
68	4	4	4	655	2661	1816	3	2	2661	1816	655	4	4	4	3	2	5149	126,2	1
55	4	1	0	2	6	1	224	432	432	224	6	4	2	1	1	0	670	174,5	0
68	1	2	23	2564	490	1	3	4	2564	490	23	4	3	2	1	1	3088	8,3	1
68	2	3	2	2	101	2735	509	0	2735	509	101	3	2	2	2	0	3354	4,6	1
68	4	2	6	4	6	8	579	1815	1815	579	8	6	6	4	4	2	2424	2,4	1
68	0	0	2552	1571	2	2	1	2	2552	1571	2	2	2	1	0	0	4130	21,1	1
68	4	1	1	2783	62	1	4	2	2783	62	4	4	2	1	1	1	2858	49,2	1
55	4	6	5	9	8	0	1563	0	1563	9	8	6	5	4	0	0	1595	314,3	0
68	4	5	5	57	1345	1137	3	4	1345	1137	57	5	5	4	4	3	2560	1,1	1
68	4	6	11	22	109	1481	2939	1727	2939	1727	1481	109	22	11	6	4	6299	1,9	0
68	0	94	2797	3009	593	12	7	4	3009	2797	593	94	12	7	4	0	6516	31,8	1
68	3	4	5	4	2	723	2347	65	2347	723	65	5	4	4	3	2	3153	2,2	1
68	4	5	6	62	1798	1300	2	1	1798	1300	62	6	5	4	2	1	3178	5,3	1
68	2	2	1	0	81	2297	86	0	2297	86	81	2	2	1	0	0	2469	13,6	1
67	8	8	11	5	0	1347	3826	0	3826	1347	11	8	8	5	0	0	5205	7,1	1
67	0	0	0	2390	1412	0	0	0	2390	1412	0	0	0	0	0	0	3802	25,1	1
68	21	508	1190	665	515	57	30	17	1190	665	515	508	57	30	21	17	3003	5,3	0
68	7	39	0	2696	0	6	6	3	2696	39	7	6	6	3	0	0	2757	4,5	0
68	0	0	0	112	2543	2523	3	0	2543	2523	112	3	0	0	0	0	5181	44	1
68	0	160	1762	1513	24	0	0	0	1762	1513	160	24	0	0	0	0	3459	9,8	1
68	0	0	111	2691	1577	0	0	0	2691	1577	111	0	0	0	0	0	4379	39,9	1
68	3	3	11	1421	3047	2894	15	34	3047	2894	1421	34	15	11	3	3	7428	7,2	1
68	0	0	2	2024	2707	400	0	0	2707	2024	400	2	0	0	0	0	5133	82,3	1
55	0	0	913	3251	232	5	0	2	3251	913	232	5	2	0	0	0	4403	46,5	0
68	0	0	0	4055	1652	0	0	3	4055	1652	3	0	0	0	0	0	5710	1,9	1
69	0	0	2459	2010	2	0	0	0	2459	2010	2	0	0	0	0	0	4471	25,4	1
69	6	1	0	0	586	3954	0	0	3954	586	6	1	0	0	0	0	4547	6,7	1
69	0	0	0	0	2538	126	0	0	2538	126	0	0	0	0	0	0	2664	7	1
69	0	0	45	2397	1235	27	0	0	2397	1235	45	27	0	0	0	0	3704	21,2	1
56	794	1191	1298	526	250	112	19	10	1298	1191	794	526	250	112	19	10	4200	37,9	0
68	0	0	0	1020	3310	288	0	0	3310	1020	288	0	0	0	0	0	4618	26,6	1
56	3	5	28	81	251	756	1059	348	1059	756	348	251	81	28	5	3	2531	117,4	0
67	0	0	800	3160	0	0	0	0	3160	800	0	0	0	0	0	0	3960	3	1
67	0	0	5	33	2463	290	75	60	2463	290	75	60	33	5	0	0	2926	4	1
67	5	2	0	0	239	2671	558	0	2671	558	239	5	2	0	0	0	3475	19,9	0
68	0	0	14	3096	190	0	0	0	3096	190	14	0	0	0	0	0	3300	38,6	1
68	0	0	0	2154	2467	0	0	0	2467	2154	0	0	0	0	0	0	4621	18,2	1
68	465	2317	3040	1584	157	43	27	2	3040	2317	1584	465	157	43	27	2	7635	3,5	0
68	2	3	2	0	0	2233	0	0	2233	3	2	2	0	0	0	0	2240	2,4	1
68	0	0	0	497	2910	49	0	0	2910	497	49	0	0	0	0	0	3456	12,7	1
69	0	0	4789	3236	0	0	0	2	4789	3236	2	0	0	0	0	0	8027	14,5	1
56	8	17	122	224	429	323	1199	444	1199	444	429	323	224	122	17	8	2766	112,5	0
69	0	0	4	0	1813	1019	0	0	1813	1019	4	0	0	0	0	0	2836	6,6	1
69	0	0	0	2847	600	0	0	0	2847	600	0	0	0	0	0	0	3447	26,7	1
70	7	0	3034	3523	102	58	91	63	3523	3034	102	91	63	58	7	0	6878	2,8	0
70	0	0	25	3271	3529	307	20	31	3529	3271	307	31	25	20	0	0	7183	16,4	1
70	0	0	0	31	2657	76	0	0	2657	76	31	0	0	0	0	0	2764	8,7	1
70	4	5	1	0	136	1831	66	38	1831	136	66	38	5	4	1	0	2081	3,7	1
70	0	0	0	2396	434	0	0	0	2396	434	0	0	0	0	0	0	2830	20,1	1
70	0	0	0	0	2670	2635	20	0	2670	2635	20	0	0	0	0	0	5325	28,1	1
57	45	469	949	1210	411	141	15	4	1210	949	469	411	141	45	15	4	3244	209	0
70	0	58	325	2937	1242	0	0	0	2937	1242	325	58	0	0	0	0	4562	3,4	0
70	2	1	0	0	2017	1527	0	1	2017	1527	2	1	1	0	0	0	3548	36,6	1
70	0	651	3270	3246	0	0	0	0	3270	3246	651	0	0	0	0	0	7167	684,1	0
57	6	1	178	3197	1355	76	20	7	3197	1355	178	76	20	7	6	1	4840	742	0
69	0	123	2845	125	1	3	3	4	2845	125	123	4	3	3	1	0	3104	140	1
68	2	1	2	2	171	2275	0	0	2275	171	2	2	2	1	0	0	2453	3,8	0
68	1	0	469	2773	423	1	1	2	2773	469	423	2	1	1	1	0	3670	1	0
68	2	2	2	289	2992	2409	358	0	2992	2409	358	289	2	2	2	0	6054	9,4	1
68	4	3	5	4	0	1998	1979	0	1998	1979	5	4	4	3	0	0	3993	13,3	1
68	3	3	3	3	206	912	1279	247	1279	912	247	206	3	3	3	3	2656	5,9	0
68	0	0	0	3078	3632	0	0	0	3632	3078	0	0	0	0	0	0	6710	8,3	1
68	0	1	0	0	173	3281	2115	0	3281	2115	173	1	0	0	0	0	5570	1,3	1
68	1	2	13	2359	3110	1240	1	1	3110	2359	1240	13	2	1	1	1	6727	1,5	0
68	39	26	508	836	895	672	6	2	895	836	672	508	39	26	6	2	2984	9,5	0
68	0	0	1	3	1246	412	983	568	1246	983	568	412	3	1	0	0	3213	1,8	0
68	0	0	0	361	2401	1912	112	0	2401	1912	361	112	0	0	0	0	4786	2,9	0
68	0	0	0	0	582	2782	1508	102	2782	1508	582	102	0	0	0	0	4974	3,5	0
68	0	0	0	2215	2101	0	0	0	2215	2101	0	0	0	0	0	0	4316	1,5	0
68	0	0	306	4331	0	0	0	0	4331	306	0	0	0	0	0	0	4637	2,8	0
68	0	0	0	112	2945	1949	0	0	2945	1949	112	0	0	0	0	0	5006	3,1	0
68	1	2	3	0	0	361	1898	0	1898	361	3	2	1	0	0	0	2265	1,7	0
68	0	0	1	1308	3079	3135	179	2	3135	3079	1308	179	2	1	0	0	7704	3,6	0
68	2	5	8	2	223	2621	3425	0	3425	2621	223	8	5	2	2	0	6286	11,1	0
53	1	3	0	0	2202	3226	0	1	3226	2202	3	1	1	0	0	0	5433	34,9	0
68	0	0	0	2674	2961	413	0	0	2961	2674	413	0	0	0	0	0	6048	10,1	0
68	354	2731	2028	168	0	0	0	0	2731	2028	354	168	0	0	0	0	5281	51,3	0
53	1	3	4	0	1073	155	11	2	1073	155	11	4	3	2	1	0	1249	14,5	0
53	0	0	0	646	3255	640	88	68	3255	646	640	88	68	0	0	0	4697	4,9	0
53	0	0	0	246	2830	792	3	4	2830	792	246	4	3	0	0	0	3875	16,6	0
68	0	0	0	0	2623	3367	0	0	3367	2623	0	0	0	0	0	0	5990	1,2	0
68	0	0	0	161	2718	863	0	0	2718	863	161	0	0	0	0	0	3742	17,6	0
53	1	0	0	100	2463	2631	33	35	2631	2463	100	35	33	1	0	0	5263	20,3	0
68	0	0	0	89	1954	3070	116	0	3070	1954	116	89	0	0	0	0	5229	13,5	0
53	10	9	3	0	1407	0	4	8	1407	10	9	8	4	3	0	0	1441	92,3	0
69	0	0	433	2387	2579	177	0	0	2579	2387	433	177	0	0	0	0	5576	4,6	0
69	0	0	0	3081	564	0	0	1	3081	564	1	0	0	0	0	0	3646	25,3	0
69	0	0	0	0	2059	3254	0	0	3254	2059	0	0	0	0	0	0	5313	5,1	0
69	0	0	0	0	63	2235	1	0	2235	63	1	0	0	0	0	0	2299	17,5	0
69	1	0	37	2934	1476	20	0	0	2934	1476	37	20	1	0	0	0	4468	6,3	0
69	0	2287	3246	184	6	12	10	6	3246	2287	184	12	10	6	6	0	5751	1,3	0
69	0	1	2	3	5	13	789	1806	1806	789	13	5	3	2	1	0	2619	19,8	0
69	0	0	555	2804	24	0	0	0	2804	555	24	0	0	0	0	0	3383	19	0
54	7	9	15	576	955	1741	1502	589	1741	1502	955	589	576	15	9	7	5394	119,5	0
69	0	0	0	3830	1257	0	1	6	3830	1257	6	1	0	0	0	0	5094	26,7	0
69	2	4	3	0	40	2240	239	0	2240	239	40	4	3	2	0	0	2528	16,2	0
69	0	0	0	1186	3179	78	0	0	3179	1186	78	0	0	0	0	0	4443	22,4	0
68	0	0	2300	2732	204	44	32	15	2732	2300	204	44	32	15	0	0	5327	11,3	0
68	0	0	579	2529	0	1	1	0	2529	579	1	1	0	0	0	0	3110	2,5	0
68	0	0	0	2277	1054	0	0	3	2277	1054	3	0	0	0	0	0	3334	3,6	0
68	0	0	0	0	1587	2199	0	0	2199	1587	0	0	0	0	0	0	3786	22,4	0
69	0	0	0	1388	2383	0	0	0	2383	1388	0	0	0	0	0	0	3771	6,6	0
55	6	15	124	238	484	522	1065	628	1065	628	522	484	238	124	15	6	3082	5	0
55	727	1115	1452	925	475	408	222	128	1452	1115	925	727	475	408	222	128	5452	10,6	0
69	22	40	169	359	669	3330	763	518	3330	763	669	518	359	169	40	22	5870	5,5	0
69	30	31	64	123	200	695	3803	458	3803	695	458	200	123	64	31	30	5404	4	0
69	1	3	7	46	219	771	895	1805	1805	895	771	219	46	7	3	1	3747	2,2	0
55	62	118	196	223	317	508	1367	460	1367	508	460	317	223	196	118	62	3251	30,8	0
69	0	0	879	1765	518	32	53	34	1765	879	518	53	34	32	0	0	3281	1	0
69	0	0	0	0	0	1092	3433	0	3433	1092	0	0	0	0	0	0	4525	12,8	0
69	0	0	0	126	2505	3014	0	0	3014	2505	126	0	0	0	0	0	5645	7,8	0
69	0	0	3157	2353	0	0	0	0	3157	2353	0	0	0	0	0	0	5510	23,7	0
55	274	607	716	1049	491	390	126	32	1049	716	607	491	390	274	126	32	3685	32,1	0
69	0	0	0	0	2316	285	0	0	2316	285	0	0	0	0	0	0	2601	10,9	0
70	0	0	0	1357	2458	0	0	0	2458	1357	0	0	0	0	0	0	3815	29,3	0
55	50	108	161	138	596	2286	1975	126	2286	1975	596	161	138	126	108	50	5440	33,8	0
71	0	0	144	2879	19	0	0	0	2879	144	19	0	0	0	0	0	3042	8,5	0
71	0	0	0	52	1058	2268	50	0	2268	1058	52	50	0	0	0	0	3428	21,5	0
56	49	200	594	832	1012	1527	885	460	1527	1012	885	832	594	460	200	49	5559	75,4	0
71	0	0	0	85	2365	657	0	0	2365	657	85	0	0	0	0	0	3107	7,2	0
71	6	5	0	234	3174	0	18	8	3174	234	18	8	6	5	0	0	3445	27,9	0
71	0	0	198	2924	0	0	0	0	2924	198	0	0	0	0	0	0	3122	18,1	0
71	0	0	0	0	0	3077	2594	0	3077	2594	0	0	0	0	0	0	5671	13,7	0
57	3	0	0	814	484	0	0	0	814	484	3	0	0	0	0	0	1301	1,8	0
57	253	374	352	3068	3460	496	295	302	3460	3068	496	374	352	302	295	253	8600	21,2	0
71	0	0	0	235	2376	579	0	0	2376	579	235	0	0	0	0	0	3190	141,3	0
58	3	59	272	1491	766	259	27	5	1491	766	272	259	59	27	5	3	2882	450,8	0
71	2	0	4	0	2548	1	0	0	2548	4	2	1	0	0	0	0	2555	657,9	1
57	5	4	3	1	6	2248	3177	862	3177	2248	862	6	5	4	3	1	6306	482,7	0
70	0	0	1122	2828	2	0	1	0	2828	1122	2	1	0	0	0	0	3953	24,6	1
70	2	2	0	699	2743	0	0	3	2743	699	3	2	2	0	0	0	3449	11,4	1
69	1	1	0	634	2553	0	0	0	2553	634	1	1	0	0	0	0	3189	20,4	1
69	0	1	108	2746	448	2	2	1	2746	448	108	2	2	1	1	0	3308	8,1	1
69	1	3	4	55	2776	1918	0	0	2776	1918	55	4	3	1	0	0	4757	3,4	1
69	2848	2666	863	21	8	5	3	2	2848	2666	863	21	8	5	3	2	6416	20	0
69	3	2	2	503	2760	2327	4	0	2760	2327	503	4	3	2	2	0	5601	15,5	1
69	0	0	0	74	2671	246	0	0	2671	246	74	0	0	0	0	0	2991	1,7	1
69	0	0	72	2841	412	0	0	0	2841	412	72	0	0	0	0	0	3325	5,9	1
69	4	5	2	0	3556	2062	0	0	3556	2062	5	4	2	0	0	0	5629	22,9	1
69	0	0	0	9	1147	2530	626	28	2530	1147	626	28	9	0	0	0	4340	47	0
55	0	0	0	564	2830	89	44	24	2830	564	89	44	24	0	0	0	3551	68,3	0
69	0	2	627	1772	1113	31	0	0	1772	1113	627	31	2	0	0	0	3545	150,9	1
56	4	0	408	45	0	0	0	0	408	45	4	0	0	0	0	0	457	24,6	0
56	0	1285	0	606	0	0	2	66	1285	606	66	2	0	0	0	0	1959	123,9	0
70	2	4	10	10	1098	4054	17	0	4054	1098	17	10	10	4	2	0	5195	2,8	1
70	1754	150	1	0	1	2	1	2	1754	150	2	2	1	1	1	0	1911	10,2	1
70	0	0	0	0	2272	1900	0	0	2272	1900	0	0	0	0	0	0	4172	13,3	1
70	6	6	0	1248	2	2	5	5	1248	6	6	5	5	2	2	0	1274	20,8	1
57	0	0	0	0	0	0	3222	1217	3222	1217	0	0	0	0	0	0	4439	46,3	1
70	1	0	1	1	1112	3092	1469	3	3092	1469	1112	3	1	1	1	0	5679	30,8	1
57	5	1	0	0	3576	0	0	0	3576	5	1	0	0	0	0	0	3582	41,2	1
69	0	0	0	1677	3183	76	0	0	3183	1677	76	0	0	0	0	0	4936	26,8	1
70	0	0	0	0	0	3070	3531	0	3531	3070	0	0	0	0	0	0	6601	3,1	0
70	0	0	0	1573	2313	7	0	0	2313	1573	7	0	0	0	0	0	3893	49,2	0
56	3	0	0	741	2790	8	37	17	2790	741	37	17	8	3	0	0	3596	11,3	1
57	30	39	97	0	40	0	1250	0	1250	97	40	39	30	0	0	0	1456	2	0
56	289	0	0	0	0	1008	0	0	1008	289	0	0	0	0	0	0	1297	1,7	0
56	6	0	0	811	0	0	106	11	811	106	11	6	0	0	0	0	934	1,1	0
57	0	1351	8	52	151	1	6	0	1351	151	52	8	6	1	0	0	1569	2	0
57	0	7	828	0	122	0	0	0	828	122	7	0	0	0	0	0	957	1,4	0
57	1	128	0	5	1674	0	0	13	1674	128	13	5	1	0	0	0	1821	1,9	1
57	58	132	311	380	534	673	1363	482	1363	673	534	482	380	311	132	58	3933	9,9	0
57	10	41	253	300	779	952	456	177	952	779	456	300	253	177	41	10	2968	86,6	0
68	213	355	516	1578	1932	644	439	285	1932	1578	644	516	439	355	285	213	5962	1,5	0
68	0	0	986	4716	93	0	0	0	4716	986	93	0	0	0	0	0	5795	23	1
70	21	49	174	275	559	2916	706	338	2916	706	559	338	275	174	49	21	5038	25,6	0
71	0	0	15	310	2302	2925	95	3	2925	2302	310	95	15	3	0	0	5650	11,3	1
71	0	0	0	0	12	1673	483	0	1673	483	12	0	0	0	0	0	2168	36,2	1
59	3	2	0	0	0	2556	3	7	2556	7	3	3	2	0	0	0	2571	4,2	1
59	0	71	1682	1785	930	7	1	7	1785	1682	930	71	7	7	1	0	4483	16,6	0
70	0	0	0	1009	3781	0	0	0	3781	1009	0	0	0	0	0	0	4790	8,8	1
59	0	0	0	0	0	2024	2031	2033	2033	2031	2024	0	0	0	0	0	6088	52,4	0
71	1	1	7	453	2879	1312	0	0	2879	1312	453	7	1	1	0	0	4653	1,7	1
71	0	0	2486	2799	0	0	0	0	2799	2486	0	0	0	0	0	0	5285	5,4	1
71	1	1	13	324	2268	2726	0	0	2726	2268	324	13	1	1	0	0	5333	9,8	1
71	0	0	0	396	2816	2	0	0	2816	396	2	0	0	0	0	0	3214	3,8	1
71	0	0	495	2468	33	0	0	0	2468	495	33	0	0	0	0	0	2996	723,3	1
60	5	3	2	1008	61	0	4	2	1008	61	5	4	3	2	2	0	1085	4,7	0
60	23	1599	3	3	5	2	6	3	1599	23	6	5	3	3	3	2	1644	14,9	1
60	1	0	0	0	58	2793	827	7	2793	827	58	7	1	0	0	0	3686	243	1
59	2	2	3	0	1246	2012	4	3	2012	1246	4	3	3	2	2	0	3272	161	0
59	2	4	4	3	3	156	1702	5	1702	156	5	4	4	3	3	2	1879	17,6	0
59	3	5	6	5	1	1226	0	1	1226	6	5	5	3	1	1	0	1247	52,6	0
59	5	7	1675	538	3	4	4	3	1675	538	7	5	4	4	3	3	2239	262,1	0
88	2	0	1	344	2148	267	22	0	2148	344	267	22	2	1	0	0	2784	177,7	1
70	11	14	9	1660	3032	4	7	6	3032	1660	14	11	9	7	6	4	4743	9,1	1
70	5	5	4	2	1982	2135	0	1	2135	1982	5	5	4	2	1	0	4134	5,6	1
70	0	0	2385	816	1	2	2	1	2385	816	2	2	1	1	0	0	3207	9,4	1
70	4	3	8	7	1777	1809	0	1	1809	1777	8	7	4	3	1	0	3609	28,8	1
70	1	317	2790	1335	2	6	2	3	2790	1335	317	6	3	2	2	1	4456	32	1
58	3	5	4	3	170	4206	487	1	4206	487	170	5	4	3	3	1	4879	41,9	0
70	6	7	9	79	2975	2309	1	3	2975	2309	79	9	7	6	3	1	5389	62,8	1
57	6	8	12	11	7	7	2485	51	2485	51	12	11	8	7	7	6	2587	92,5	0
87	1	0	0	1988	1236	0	0	2	1988	1236	2	1	0	0	0	0	3227	101,9	1
70	5	2	0	722	2365	695	0	1	2365	722	695	5	2	1	0	0	3790	24,7	1
71	0	0	552	2555	2577	42	1	0	2577	2555	552	42	1	0	0	0	5727	3,8	1
71	0	33	2547	2744	0	0	1	2	2744	2547	33	2	1	0	0	0	5327	22,7	1
57	0	1766	2443	271	3	2	2	2	2443	1766	271	3	2	2	2	0	4489	1,5	1
57	2	2	0	2	2	84	2790	312	2790	312	84	2	2	2	2	0	3194	17,5	1
71	2	3	1	0	708	2579	0	0	2579	708	3	2	1	0	0	0	3293	9,5	1
71	3	1	0	0	2976	779	0	0	2976	779	3	1	0	0	0	0	3759	7,7	1
57	2	0	0	12	2708	881	3	6	2708	881	12	6	3	2	0	0	3612	43,6	1
71	2	2	7	271	2834	2082	0	0	2834	2082	271	7	2	2	0	0	5198	2,2	1
71	0	0	29	2420	19	0	1	2	2420	29	19	2	1	0	0	0	2471	3,7	1
70	1	3	1	116	2907	1016	7	0	2907	1016	116	7	3	1	1	0	4051	1,4	1
70	4	9	4	2	137	912	4199	177	4199	912	177	137	9	4	4	2	5444	10,6	1
70	0	2885	2694	2	1	3	2	2	2885	2694	3	2	2	2	1	0	5589	5,2	1
83	2	0	28	405	2328	0	0	2	2328	405	28	2	2	0	0	0	2765	17,5	1
70	5	2	0	1408	2742	0	2	2	2742	1408	5	2	2	2	0	0	4161	11,3	1
70	3	2	2	5	146	3169	2384	92	3169	2384	146	92	5	3	2	2	5803	10	1
57	2	1340	335	3	7	6	5	3	1340	335	7	6	5	3	3	2	1701	14,7	1
83	1	2	1792	3	0	0	0	0	1792	3	2	1	0	0	0	0	1798	6,5	0
